Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
25/1/2007,5:30:00,0.322,0.15,245.23,1.4,0,0,0.0
10/6/07,5:29:00,1.292,0.114,241.14,5.2,0,0,18.0
20/6/2007,4:14:00,0.118,0,238.15,0.6,0,1,0.0
25/5/2007,12:50:00,0.214,0,233.67,1,0,0,0.0
2/6/07,21:48:00,0.292,0.046,233.73,1.2,0,0,0.0
12/3/07,8:10:00,1.524,0.22,238.8,6.4,2,0,17.0
25/4/2007,17:09:00,0.258,0.202,235.26,1.4,0,1,0.0
4/4/07,11:45:00,1.48,0.202,238.27,6.2,0,1,18.0
29/1/2007,8:34:00,1.328,0,237.9,5.6,0,0,17.0
18/2/2007,17:33:00,2.118,0.288,236.03,9,0,1,17.0
24/2/2007,20:36:00,0.212,0,238.7,0.8,0,0,0.0
17/6/2007,18:20:00,4.002,0.16,238.34,16.8,0,10,17.0
28/2/2007,15:43:00,0.218,0,242.39,0.8,0,0,0.0
27/5/2007,4:31:00,0.28,0.048,237.04,1.2,0,0,0.0
8/4/07,17:23:00,0.316,0.132,243.33,1.4,0,0,0.0
5/6/07,22:56:00,3.12,0.164,236.84,13.2,1,1,17.0
6/3/07,12:36:00,0.404,0.112,242.05,1.8,0,1,0.0
8/6/07,1:34:00,0.244,0,235.39,1,0,0,0.0
1/5/07,16:48:00,0.28,0.076,234.74,1.2,0,0,0.0
17/5/2007,2:52:00,0.226,0,237.79,1,0,0,0.0
18/3/2007,13:29:00,0.432,0.11,243.19,1.8,2,0,0.0
13/6/2007,12:34:00,0.202,0,242.13,0.8,0,2,0.0
14/4/2007,0:31:00,0.212,0,238.31,0.8,0,0,0.0
11/4/07,21:39:00,0.358,0.202,239.33,1.6,0,1,0.0
7/2/07,15:52:00,4.658,0.202,243.8,19.2,39,28,0.0
6/5/07,15:40:00,0.318,0.11,236.89,1.4,1,1,0.0
4/4/07,7:06:00,3.738,0,238.78,15.8,0,0,18.0
28/5/2007,3:36:00,0.244,0,237.7,1,0,0,0.0
8/4/07,23:12:00,0.256,0,241.59,1.2,0,0,0.0
17/1/2007,12:03:00,1.828,0.12,241.28,7.6,0,0,18.0
30/6/2007,13:59:00,0.236,0.078,241.71,1,0,0,0.0
29/3/2007,22:16:00,2.416,0.076,236.44,10.2,1,2,17.0
5/4/07,8:46:00,1.352,0,239.33,5.6,0,0,18.0
20/6/2007,16:24:00,0.212,0.134,241.68,1,0,0,0.0
24/3/2007,17:04:00,2.62,0.188,239,11,0,1,17.0
13/5/2007,10:00:00,0.444,0.222,235.37,2.2,0,1,0.0
1/5/07,17:26:00,0.182,0,235.1,0.8,0,0,0.0
15/3/2007,5:41:00,0.308,0.1,240.13,1.4,0,0,0.0
6/4/07,12:55:00,0.308,0.108,242.58,1.4,0,2,0.0
1/1/07,22:58:00,0.376,0,243.73,1.6,0,0,0.0
26/6/2007,8:01:00,1.404,0.318,238.04,6,0,2,17.0
23/1/2007,22:33:00,0.442,0.126,245.47,2.4,0,0,0.0
20/5/2007,14:41:00,0.302,0.088,240.1,1.4,0,0,0.0
2/6/07,15:57:00,1.544,0.142,234.42,6.6,0,0,17.0
2/3/07,8:11:00,0.214,0,238.13,0.8,0,0,0.0
25/6/2007,11:10:00,0.302,0.214,238.78,1.4,0,1,0.0
19/6/2007,0:50:00,1.198,0,239.78,5,0,0,17.0
27/2/2007,4:21:00,0.218,0,240.89,0.8,0,0,0.0
16/1/2007,13:33:00,0.914,0.28,242.78,4,0,2,0.0
28/5/2007,9:28:00,1.992,0,229.8,8.6,0,1,16.0
5/6/07,15:21:00,0.498,0.322,235.17,2.4,2,1,0.0
9/3/07,10:39:00,1.956,0.204,237.55,8.4,0,0,17.0
11/2/07,17:04:00,0.286,0,242.16,1.2,0,0,0.0
21/6/2007,5:02:00,0.268,0.228,240.49,1.4,0,2,0.0
9/5/07,17:21:00,0.25,0.126,236.66,1.2,0,0,0.0
19/5/2007,19:49:00,1.38,0.054,233.93,5.8,0,2,17.0
20/6/2007,20:20:00,1.616,0.314,237.05,7,0,2,17.0
6/5/07,5:12:00,1.756,0,235.29,8.2,0,0,0.0
31/3/2007,7:43:00,1.746,0,239.91,7.2,0,0,18.0
19/3/2007,7:02:00,1.972,0.084,239.89,8.2,0,0,17.0
1/4/07,13:08:00,1.33,0,241.14,5.4,0,0,18.0
25/2/2007,0:58:00,0.29,0.086,239.07,1.2,0,0,0.0
23/4/2007,17:10:00,0.328,0.254,237.28,1.8,0,1,0.0
5/5/07,7:57:00,1.268,0.188,233.12,5.4,0,1,17.0
17/5/2007,9:19:00,0.228,0,236.88,1,0,0,0.0
12/3/07,7:23:00,0.66,0.204,243.99,2.8,0,1,0.0
4/1/07,14:42:00,1.466,0,241.92,6,0,0,18.0
9/1/07,10:08:00,1.348,0.128,238.75,5.6,0,0,17.0
19/5/2007,18:41:00,1.466,0.162,234.31,6.2,0,0,17.0
3/2/07,16:20:00,2.058,0.248,240.68,8.6,0,1,18.0
19/6/2007,5:36:00,0.242,0.206,240.23,1.2,0,2,0.0
30/6/2007,14:21:00,0.324,0,240.23,1.4,0,0,0.0
6/6/07,8:15:00,2.702,0.056,231.24,11.8,0,0,17.0
4/3/07,18:44:00,2.892,0.234,236.43,12.2,0,1,17.0
1/5/07,17:41:00,0.28,0.074,233.86,1.2,0,0,0.0
11/1/07,7:46:00,2.958,0.19,238.65,12.4,0,0,17.0
6/3/07,12:01:00,0.484,0.336,241.4,2.4,0,2,0.0
4/1/07,9:49:00,2.34,0.102,238.02,9.8,0,0,18.0
27/5/2007,23:39:00,0.418,0.214,237.01,2,0,0,0.0
22/6/2007,0:50:00,0.306,0.258,241.74,1.6,0,1,0.0
17/6/2007,20:42:00,1.602,0.23,240.51,6.6,1,0,18.0
19/2/2007,8:01:00,1.83,0.21,236.91,7.8,0,0,17.0
29/1/2007,9:15:00,1.744,0,236.98,7.4,0,0,17.0
29/4/2007,7:46:00,?,?,?,?,?,?,
16/2/2007,18:25:00,0.44,0.108,236.32,2,0,0,0.0
19/3/2007,23:11:00,1.402,0.074,245.16,5.8,0,0,0.0
23/2/2007,3:02:00,0.212,0,242.92,0.8,0,0,0.0
12/1/07,16:20:00,0.446,0.376,246.95,2.4,0,2,0.0
12/2/07,18:44:00,0.942,0.064,236.58,4,0,0,0.0
27/2/2007,13:28:00,0.222,0,244.87,1,0,0,0.0
4/2/07,2:39:00,2.32,0,239.61,9.6,0,0,0.0
21/2/2007,14:52:00,0.264,0,244.74,1.2,0,0,0.0
28/6/2007,9:47:00,1.552,0.096,237.94,6.4,0,1,18.0
28/6/2007,18:31:00,1.976,0.43,239.8,8.8,0,26,0.0
29/3/2007,10:38:00,0.226,0,240.54,1,0,0,0.0
21/4/2007,10:12:00,1.288,0.114,238.99,5.4,0,0,18.0
15/6/2007,8:46:00,2.386,0.276,239.04,10,0,37,0.0
11/5/07,16:54:00,1.218,0.088,234.91,5.2,0,2,17.0
26/6/2007,6:05:00,0.218,0.1,239.97,1,0,0,0.0
5/2/07,12:59:00,0.78,0.106,239.93,3.4,0,0,0.0
16/1/2007,17:15:00,2.07,0.124,239.09,8.6,0,0,18.0
22/4/2007,5:12:00,0.314,0.25,242.99,1.6,0,0,0.0
9/1/07,23:11:00,2.254,0.302,245.57,9.4,0,29,0.0
3/6/07,14:34:00,1.452,0,234.98,6.2,0,0,17.0
10/4/07,13:58:00,0.314,0.118,240.9,1.4,0,0,0.0
18/4/2007,21:57:00,1.61,0.098,239.81,6.6,0,0,0.0
24/4/2007,13:48:00,0.294,0.19,233,1.4,0,1,0.0
27/2/2007,5:24:00,0.288,0.094,241.53,1.2,0,0,0.0
22/6/2007,16:41:00,0.284,0.256,242.09,1.6,0,1,0.0
4/2/07,19:17:00,3.428,0.222,232.63,14.8,0,1,16.0
21/5/2007,6:01:00,0.302,0,234.33,1.2,0,0,0.0
22/5/2007,22:04:00,2.35,0.158,233.06,10,0,1,17.0
17/2/2007,4:47:00,0.398,0.23,239.34,1.8,0,0,0.0
21/5/2007,15:13:00,0.22,0,236.46,1,0,0,0.0
14/4/2007,16:15:00,0.282,0.08,238.14,1.2,0,0,0.0
28/5/2007,3:57:00,0.498,0.308,237.27,2.4,0,1,0.0
8/6/07,18:53:00,1.486,0.214,240.39,6.2,0,1,18.0
6/3/07,15:17:00,0.402,0.214,241.19,1.8,0,1,0.0
18/6/2007,3:05:00,0.086,0,238.95,0.4,0,0,0.0
15/6/2007,7:32:00,1.232,0,240.19,5,0,0,18.0
1/1/07,4:14:00,2.496,0.132,241.89,10.2,0,0,0.0
10/3/07,16:16:00,3.306,0.546,237.58,14.4,0,26,0.0
1/1/07,16:09:00,1.372,0.158,239.3,5.6,0,0,18.0
23/2/2007,8:44:00,1.862,0.238,235.9,7.8,0,0,17.0
7/2/07,13:44:00,1.698,0.21,242.06,7,0,1,18.0
12/2/07,2:56:00,0.288,0,243.5,1.2,0,0,0.0
10/3/07,20:18:00,1.924,0.336,237.84,8.2,0,2,0.0
12/5/07,10:47:00,1.664,0.502,233.65,7.4,0,2,17.0
9/5/07,21:46:00,4.808,0.294,232.29,20.6,36,1,17.0
2/2/07,19:46:00,2.59,0.2,236.24,11,0,0,17.0
27/5/2007,9:48:00,0.886,0.18,233.29,4.2,0,0,0.0
1/6/07,11:23:00,1.32,0.074,233.48,5.6,0,0,17.0
28/5/2007,16:54:00,0.576,0.186,235.5,2.6,0,1,0.0
16/5/2007,21:20:00,2.102,0.176,231.32,9,0,0,16.0
10/2/07,22:16:00,5.11,0.05,233.22,21.8,1,0,17.0
15/3/2007,20:40:00,3.468,0.082,234.8,14.8,0,1,17.0
1/1/07,22:35:00,0.54,0.264,242.25,2.4,0,0,0.0
27/1/2007,7:20:00,1.858,0.19,240.41,7.6,0,0,18.0
9/1/07,8:17:00,3.634,0.114,238.85,15.2,39,2,18.0
27/3/2007,8:17:00,1.272,0,238.8,5.2,0,0,18.0
26/2/2007,13:48:00,0.298,0.112,244.58,1.2,0,0,0.0
13/2/2007,18:56:00,2.772,0.094,233.54,11.8,0,0,17.0
14/2/2007,20:23:00,0.764,0.202,235.47,3.4,0,0,0.0
20/3/2007,20:50:00,3.794,0.224,236.93,16,1,0,17.0
23/5/2007,21:10:00,0.84,0.058,237.29,3.6,0,0,0.0
24/5/2007,17:09:00,0.29,0.066,237.2,1.2,0,0,0.0
2/6/07,0:35:00,0.62,0.098,236.73,2.6,0,0,0.0
2/3/07,4:37:00,0.22,0,240.09,1,0,0,0.0
28/2/2007,7:00:00,1.318,0,243.27,5.4,0,0,18.0
14/4/2007,19:59:00,0.218,0,241.93,1,0,0,0.0
24/3/2007,4:19:00,0.21,0,245.38,0.8,0,0,0.0
6/3/07,23:53:00,1.47,0,239.59,6,0,0,18.0
5/5/07,18:35:00,1.652,0.308,233.62,7.2,0,0,16.0
19/1/2007,18:11:00,0.214,0,239.21,1,0,0,0.0
14/3/2007,21:52:00,2.878,0.08,237.19,12,1,0,17.0
30/3/2007,16:38:00,0.382,0.208,243.6,1.8,0,0,0.0
3/3/07,8:04:00,0.224,0,243.21,1,0,0,0.0
14/3/2007,5:28:00,0.298,0,240.56,1.4,0,0,0.0
25/2/2007,10:33:00,0.316,0.132,242.96,1.4,0,0,0.0
30/1/2007,10:20:00,0.314,0.118,242.72,1.4,0,0,0.0
13/3/2007,20:27:00,3.048,0.054,238.28,12.8,38,5,0.0
1/4/07,19:52:00,1.846,0.336,234.69,8,0,0,17.0
18/6/2007,23:54:00,0.254,0,244.25,1,0,0,0.0
7/5/07,5:32:00,0.12,0,234.6,0.6,0,0,0.0
13/6/2007,11:24:00,0.234,0.098,241.45,1,0,1,0.0
24/1/2007,19:01:00,2.124,0,235.47,9,0,0,0.0
14/5/2007,23:22:00,1.47,0.06,239.27,6,0,0,17.0
3/3/07,5:58:00,0.224,0,245.25,1,0,0,0.0
12/6/07,4:48:00,0.256,0.192,240.45,1.2,0,2,0.0
9/3/07,12:22:00,1.268,0,238.86,5.2,0,0,18.0
19/4/2007,20:03:00,2.494,0,240.84,10.2,0,39,0.0
13/1/2007,15:40:00,1.91,0.104,242.3,7.8,0,2,18.0
1/3/07,7:00:00,0.22,0,243.62,1,0,0,0.0
18/4/2007,3:41:00,0.124,0,240.08,0.6,0,0,0.0
5/1/07,9:56:00,2.328,0.13,237.23,9.8,0,0,0.0
14/2/2007,17:19:00,0.636,0.14,241.16,2.6,0,0,0.0
20/3/2007,4:56:00,0.296,0.096,243.95,1.2,0,2,0.0
18/1/2007,0:49:00,1.544,0.352,241.89,6.4,0,1,18.0
5/1/07,8:02:00,2.33,0.122,238.4,9.8,0,2,0.0
2/1/07,5:45:00,0.454,0.152,243.32,2,0,2,0.0
21/1/2007,18:15:00,4.46,0.314,232.3,19.4,0,31,16.0
9/1/07,14:06:00,0.212,0,242.08,1,0,0,0.0
22/2/2007,18:37:00,1.786,0.102,234.82,7.6,0,0,0.0
23/1/2007,16:00:00,0.354,0.194,247.36,1.8,0,1,0.0
26/2/2007,23:51:00,0.226,0,246.95,1,0,0,0.0
8/1/07,23:05:00,0.25,0.062,245.16,1,0,0,0.0
7/1/07,22:33:00,1.728,0,241.8,7.2,0,1,18.0
15/2/2007,19:57:00,5.014,0.336,235.21,21.4,0,37,17.0
15/4/2007,6:41:00,0.314,0.122,242.08,1.4,0,0,0.0
11/1/07,9:47:00,1.358,0.148,240.24,5.6,0,1,17.0
25/4/2007,15:05:00,0.22,0.112,234.12,1,0,0,0.0
11/3/07,23:30:00,1.076,0,242.12,4.6,0,0,0.0
23/4/2007,8:18:00,1.17,0.046,232.29,5,1,0,17.0
31/1/2007,22:24:00,2.946,0,239.87,12.2,0,0,18.0
15/5/2007,0:32:00,0.302,0,236.81,1.4,0,0,0.0
18/1/2007,3:47:00,0.254,0,243.74,1.2,0,0,0.0
14/6/2007,12:09:00,0.198,0.11,238.1,1,0,1,0.0
11/1/07,9:07:00,1.288,0,240.98,5.2,0,0,17.0
4/4/07,20:01:00,1.204,0.312,238.53,5.4,0,0,0.0
6/1/07,1:44:00,0.342,0.174,241.64,1.6,0,0,0.0
17/3/2007,6:46:00,1.304,0.058,237.91,5.4,0,0,17.0
17/3/2007,0:34:00,0.286,0.062,241.11,1.2,0,0,0.0
23/1/2007,0:08:00,2.586,0.102,242.08,11.4,0,28,0.0
9/3/07,10:03:00,1.914,0.12,237.94,8,0,0,18.0
26/4/2007,16:14:00,0.12,0,236.98,0.6,0,0,0.0
31/3/2007,0:55:00,0.316,0,244.49,1.4,0,0,0.0
11/3/07,23:47:00,0.398,0.212,243.67,1.8,0,0,0.0
4/2/07,17:07:00,3.152,0.166,236.99,13.8,0,24,17.0
15/4/2007,4:02:00,0.232,0,241.62,1,0,0,0.0
22/6/2007,14:46:00,0.19,0.092,237.99,0.8,0,0,0.0
27/2/2007,6:05:00,0.316,0.116,242.4,1.4,0,0,0.0
10/3/07,23:32:00,2.348,0.06,237.78,9.8,0,0,0.0
5/1/07,6:01:00,2.446,0.162,243.32,10,0,0,0.0
3/2/07,2:32:00,3.546,0.318,237.51,15,0,1,17.0
26/6/2007,5:36:00,0.12,0,240.66,0.6,0,0,0.0
7/3/07,17:52:00,0.242,0,242.03,1,0,0,0.0
24/5/2007,17:55:00,0.298,0.074,239.37,1.2,0,0,0.0
13/5/2007,9:22:00,0.262,0.114,232.05,1.4,0,0,0.0
6/5/07,1:25:00,0.296,0.23,236.36,1.6,0,1,0.0
27/5/2007,8:23:00,0.86,0.158,234.22,3.8,0,1,0.0
12/6/07,4:12:00,0.1,0,239.8,0.4,0,0,0.0
1/4/07,10:41:00,1.914,0.05,237.93,8,0,0,17.0
30/5/2007,10:28:00,1.316,0.072,232.84,5.6,0,0,16.0
2/2/07,13:13:00,1.646,0.076,236.66,6.8,0,0,18.0
22/2/2007,2:18:00,2.384,0.082,240.01,9.8,0,0,0.0
20/6/2007,22:09:00,1.408,0.36,239.65,6,1,1,0.0
22/4/2007,0:20:00,0.344,0.132,240.34,1.8,0,0,0.0
6/3/07,22:01:00,0.746,0.062,239.03,3,0,2,0.0
30/6/2007,3:19:00,0.21,0.082,240.92,1,0,0,0.0
26/3/2007,16:01:00,0.392,0.216,244.38,1.8,0,0,0.0
6/5/07,5:57:00,2.608,0,235.25,11,0,0,0.0
30/3/2007,10:06:00,1.464,0.19,236.74,6.2,0,1,17.0
17/4/2007,3:29:00,0.27,0.116,239.94,1.2,0,2,0.0
24/2/2007,8:15:00,1.938,0,238.86,8,0,0,18.0
30/3/2007,13:58:00,1.656,0.236,241.89,7,0,1,18.0
23/1/2007,0:36:00,1.704,0.134,243.32,7,0,1,19.0
23/6/2007,16:15:00,0.194,0.122,241.84,1,0,2,0.0
21/5/2007,14:18:00,0.214,0,233.09,1,0,0,0.0
30/5/2007,18:08:00,1.698,0.106,235.46,8,0,23,0.0
12/5/07,3:28:00,0.222,0.112,235.24,1,0,1,0.0
4/3/07,3:08:00,0.216,0,239.6,0.8,0,0,0.0
4/5/07,2:44:00,0.28,0.2,237.22,1.4,0,0,0.0
29/5/2007,1:20:00,1.37,0.062,236.13,5.8,0,0,18.0
8/6/07,5:07:00,0.172,0.056,235.52,0.8,0,0,0.0
17/6/2007,18:23:00,3.556,0.054,237.99,14.8,0,4,17.0
13/5/2007,4:53:00,0.148,0,237.91,0.6,0,0,0.0
16/3/2007,5:32:00,0.826,0.174,239.54,3.4,0,1,0.0
16/5/2007,5:19:00,0.206,0.052,235.31,0.8,0,0,0.0
12/2/07,14:34:00,1.582,0.332,244.25,6.6,0,1,18.0
9/2/07,15:49:00,0.248,0,245.94,1,0,0,0.0
17/1/2007,1:35:00,0.328,0.172,240.9,1.6,0,0,0.0
3/1/07,7:11:00,0.342,0.182,243.7,1.6,0,0,0.0
7/5/07,19:56:00,0.25,0.098,237.12,1.2,0,0,0.0
1/1/07,18:03:00,1.434,0,240.58,5.8,0,0,17.0
2/4/07,3:59:00,0.324,0.126,243.88,1.4,0,0,0.0
17/3/2007,8:04:00,1.278,0,235.84,5.4,0,0,0.0
11/5/07,3:52:00,0.29,0.218,237.34,1.4,0,1,0.0
24/2/2007,1:18:00,0.318,0.128,241.78,1.4,0,0,0.0
12/2/07,3:30:00,0.426,0.224,240.48,2,0,2,0.0
22/5/2007,8:32:00,2.598,0,230.7,11.2,36,0,0.0
17/6/2007,10:12:00,1.246,0.07,238.69,5.2,0,0,17.0
22/6/2007,9:42:00,1.186,0.106,237.39,5,0,0,17.0
26/3/2007,11:04:00,1.504,0,238.07,6.4,0,0,18.0
22/6/2007,3:55:00,0.206,0.112,241.33,1,0,0,0.0
30/4/2007,2:23:00,?,?,?,?,?,?,
15/3/2007,0:29:00,0.426,0,242.15,2,0,0,0.0
17/2/2007,2:24:00,0.308,0.112,242.89,1.4,0,0,0.0
18/6/2007,11:17:00,0.142,0.068,240.27,0.6,0,0,0.0
3/4/07,3:07:00,0.29,0.102,243.32,1.2,0,1,0.0
29/6/2007,10:43:00,0.408,0,238.23,2.4,0,0,0.0
13/6/2007,3:47:00,0.286,0.242,242.46,1.4,0,0,0.0
12/4/07,10:11:00,1.362,0.078,240.95,5.6,0,0,18.0
26/1/2007,1:28:00,0.216,0,242.77,1,0,0,0.0
6/2/07,13:37:00,0.806,0.098,244.6,3.4,0,0,0.0
8/2/07,6:54:00,4.894,0.096,237.87,20.4,0,1,0.0
22/1/2007,15:48:00,1.52,0.286,245.11,6.2,0,2,18.0
26/3/2007,16:26:00,0.234,0,243.32,1,0,0,0.0
27/6/2007,15:22:00,0.384,0.224,241.15,1.8,0,2,0.0
5/5/07,17:14:00,1.624,0.194,231.56,7,0,1,17.0
13/1/2007,16:16:00,1.73,0,242.83,7,0,0,18.0
15/4/2007,20:30:00,0.198,0.104,239.26,1,0,0,0.0
8/4/07,7:05:00,2.354,0.066,240.02,9.8,0,0,0.0
11/1/07,17:10:00,2.554,0,237.66,10.6,0,0,17.0
8/5/07,11:45:00,1.364,0,235.5,5.8,1,0,17.0
13/3/2007,21:07:00,0.496,0.086,243.75,2.2,0,0,0.0
20/1/2007,15:25:00,3.554,0,237.77,14.8,37,0,17.0
4/6/07,8:49:00,1.338,0.19,231.15,5.8,0,1,16.0
29/3/2007,2:01:00,0.338,0.13,242.39,1.4,0,1,0.0
1/5/07,13:33:00,0.704,0.292,236.19,4.4,4,2,0.0
15/6/2007,6:05:00,0.256,0.212,240.52,1.4,0,0,0.0
24/6/2007,15:52:00,1.832,0.19,240.69,7.6,0,1,18.0
10/5/07,2:25:00,0.292,0.214,236.22,1.4,0,1,0.0
19/1/2007,17:28:00,1.74,0.074,239.4,7.2,0,0,18.0
6/5/07,11:46:00,0.656,0.22,234.45,3,0,1,0.0
20/3/2007,7:40:00,1.456,0.102,239.81,6,0,0,17.0
30/4/2007,6:34:00,?,?,?,?,?,?,
21/2/2007,17:40:00,1.686,0.078,240.4,7,0,0,17.0
10/2/07,12:33:00,3.272,0,237.11,14,0,27,17.0
20/3/2007,15:48:00,0.236,0,244.08,1,0,0,0.0
21/1/2007,23:57:00,0.216,0,244.63,0.8,0,0,0.0
11/1/07,11:31:00,1.382,0.16,240.52,5.8,0,0,17.0
15/5/2007,9:40:00,1.362,0.074,230.27,5.8,0,0,16.0
27/5/2007,13:56:00,2.524,0.304,234.35,11,0,2,17.0
4/1/07,17:51:00,2.756,0.416,236.84,11.6,0,0,17.0
2/2/07,22:05:00,0.554,0.092,238.59,2.2,0,0,0.0
3/6/07,8:33:00,0.452,0.064,233.44,2,0,1,0.0
6/4/07,20:24:00,0.268,0,242.05,1.2,0,1,0.0
17/3/2007,0:39:00,0.326,0.092,241.15,1.4,0,0,0.0
28/6/2007,9:21:00,1.258,0.096,237.09,5.2,0,1,17.0
24/6/2007,5:19:00,0.138,0,242.18,0.6,0,0,0.0
1/6/07,22:06:00,1.108,0.188,233.17,4.8,0,0,0.0
25/5/2007,20:07:00,3.172,0.384,233,14.4,22,0,17.0
30/1/2007,11:05:00,0.304,0.102,239.23,1.4,0,0,0.0
13/4/2007,6:37:00,0.394,0.21,238.38,1.8,0,0,0.0
13/1/2007,9:10:00,1.716,0,238.99,7.2,0,0,18.0
9/1/07,2:14:00,0.316,0.174,245.03,1.4,0,0,0.0
14/4/2007,22:48:00,0.886,0,241.84,4.2,0,0,9.0
24/2/2007,15:41:00,0.216,0,240.86,0.8,0,0,0.0
12/6/07,8:21:00,0.38,0.102,240.52,1.8,0,2,0.0
15/6/2007,2:30:00,0.248,0.224,239.08,1.4,0,2,0.0
23/4/2007,23:13:00,0.238,0.068,237.36,1,0,0,0.0
23/1/2007,18:24:00,2.022,0,242.35,8.2,0,0,0.0
28/1/2007,17:35:00,2.396,0,235.53,10,0,0,17.0
31/3/2007,8:44:00,4.188,0.088,234.32,17.8,0,37,16.0
28/5/2007,15:57:00,0.492,0,237.59,2,1,0,0.0
11/3/07,1:38:00,2.304,0.058,239.01,9.6,0,0,0.0
14/2/2007,23:06:00,0.402,0.25,245.73,2,0,1,0.0
9/6/07,20:35:00,1.39,0.194,238.9,5.8,0,1,18.0
13/4/2007,21:37:00,0.288,0.09,241.17,1.2,0,0,0.0
29/3/2007,6:24:00,0.406,0,241.27,1.8,0,0,0.0
19/1/2007,15:58:00,0.518,0.284,243.73,2.4,0,2,0.0
3/3/07,20:46:00,1.904,0.178,236.27,8,0,0,17.0
13/4/2007,2:45:00,0.374,0.206,239.67,1.8,0,2,0.0
30/6/2007,2:49:00,0.236,0.114,241.63,1,0,0,0.0
21/3/2007,6:58:00,0.51,0,239.17,2.2,0,0,0.0
10/3/07,0:35:00,0.372,0.204,241.46,1.8,0,1,0.0
14/1/2007,20:45:00,3.272,0.3,233.09,14,0,1,17.0
13/6/2007,19:50:00,0.998,0.112,238.66,4.4,0,1,0.0
10/2/07,5:42:00,0.35,0.114,241.15,1.6,0,0,0.0
12/3/07,11:51:00,1.944,0.114,238.32,8.2,0,1,17.0
28/2/2007,11:59:00,0.218,0,241.59,0.8,0,0,0.0
19/2/2007,22:09:00,2.556,0,239.63,10.6,0,1,17.0
20/3/2007,18:59:00,4.054,0.474,237.9,17,39,0,0.0
16/2/2007,4:53:00,0.424,0,241.25,2,0,0,0.0
25/3/2007,5:27:00,2.314,0.056,240.99,9.6,0,0,0.0
9/2/07,7:52:00,2.21,0.198,240.82,9.2,0,0,18.0
8/5/07,11:20:00,1.232,0.068,236.08,5.2,0,0,17.0
15/5/2007,18:40:00,1.688,0.242,235.94,7.2,0,0,17.0
28/2/2007,19:01:00,0.322,0.118,239.24,1.4,0,0,0.0
11/2/07,1:51:00,2.27,0,237.39,9.4,0,0,0.0
9/6/07,12:58:00,0.39,0.202,240.96,1.8,0,0,0.0
7/5/07,18:09:00,1.55,0.114,232.35,6.6,0,0,17.0
1/4/07,11:46:00,1.65,0.072,238.14,7,0,0,17.0
14/4/2007,7:28:00,0.308,0.112,239.03,1.4,0,0,0.0
9/6/07,19:42:00,1.25,0.08,240.8,5.2,0,0,18.0
19/5/2007,2:29:00,0.308,0.078,237.99,1.2,0,2,0.0
7/3/07,2:59:00,0.318,0.098,242.88,1.4,0,0,0.0
13/5/2007,13:02:00,2.466,0.302,230.86,11.6,1,17,17.0
26/2/2007,11:44:00,1.302,0,242.35,5.2,0,0,18.0
6/3/07,8:34:00,1.372,0.082,240.28,5.6,0,1,18.0
30/3/2007,0:46:00,0.37,0.224,244.76,1.8,0,1,0.0
21/6/2007,3:08:00,0.184,0.094,240.14,0.8,0,2,0.0
21/4/2007,16:52:00,1.34,0.226,237,5.6,0,2,17.0
7/5/07,19:40:00,0.812,0.066,236.08,3.4,0,0,0.0
15/3/2007,15:15:00,2.334,0.142,240.71,10,0,31,0.0
23/2/2007,2:53:00,0.234,0,242.93,1,0,1,0.0
15/3/2007,13:08:00,0.358,0,241.13,1.6,0,0,0.0
7/5/07,10:41:00,2.8,0,229.42,12.4,0,29,16.0
17/4/2007,3:14:00,0.278,0.126,239.91,1.4,0,0,0.0
16/5/2007,12:43:00,5.616,0,229.32,24.4,0,69,16.0
3/1/07,8:39:00,0.326,0.16,242.05,1.4,0,2,0.0
31/3/2007,10:42:00,6.052,0.342,232.88,26,37,36,17.0
30/1/2007,15:20:00,0.352,0.168,245.98,1.6,0,0,0.0
5/1/07,1:14:00,2.49,0.248,240.68,10.4,0,1,0.0
18/4/2007,2:20:00,0.22,0.126,239.41,1,0,0,0.0
18/3/2007,16:15:00,0.442,0.234,240.73,2,0,1,0.0
3/5/07,18:53:00,1.438,0.238,233.85,6.2,0,0,17.0
26/1/2007,22:55:00,1.894,0.126,243.9,7.8,1,0,18.0
13/3/2007,9:13:00,1.384,0.094,238.94,5.8,0,0,18.0
27/6/2007,2:02:00,0.222,0.106,240.41,1,0,1,0.0
7/2/07,23:56:00,0.4,0.236,243.43,1.8,0,0,0.0
30/4/2007,3:49:00,?,?,?,?,?,?,
31/5/2007,3:26:00,0.284,0,235.8,1.2,0,0,0.0
10/1/07,14:05:00,0.404,0.246,242.75,2,0,2,0.0
17/5/2007,8:50:00,0.468,0.202,238.01,2.2,0,0,0.0
19/3/2007,7:42:00,1.638,0.046,241.9,6.8,0,0,18.0
8/3/07,15:33:00,0.23,0,244.76,1,0,0,0.0
13/5/2007,11:54:00,0.61,0.344,233.82,3,0,1,0.0
20/2/2007,7:34:00,3.99,0.098,237.74,16.8,0,0,17.0
18/3/2007,4:55:00,0.234,0,245.09,1,0,0,0.0
26/2/2007,16:58:00,0.234,0,243.19,1,0,0,0.0
7/1/07,4:35:00,0.34,0.196,246.99,1.6,0,1,0.0
18/6/2007,21:34:00,0.822,0.434,240.72,3.8,0,0,0.0
3/5/07,10:59:00,0.208,0.084,232.28,1,0,0,0.0
